,SERVICE,PART_NAME
20808,Drivetrain-Brakes-Rebuild,"['Accumulators and Accumulator Components', 'Bolts and Screws', 'Brake Valves', 'Breathers', 'Buttons and Knobs', 'Controls-Switching', 'Dowel Pins', 'Fasteners Nuts', 'Fasteners Studs', 'Fluid Filter', 'Gaskets', 'Grab Handles', 'Hose Assemblies', 'Hose adapters', 'Information Films', 'Kit - Hydraulics', 'Kit - Maintenance', 'Manually Operated Valves', 'No Data', 'O-Rings', 'Rotating Seals', 'Seals', 'Springs', 'Valve Components', 'Valve Groups and Assemblies', 'Washers and Spacers']"
20809,Engine-Injector Group-Rebuild,"['Bolts and Screws', 'Caps and Plugs', 'Clamps and Clips', 'Grommets', 'Injectors', 'Mounts', 'Washers and Spacers']"
20817,Engine-Injector Group-Rebuild,"['Bolts and Screws', 'Caps and Plugs', 'Clamps and Clips', 'Dowel Pins', 'Hose adapters', 'Mounts', 'Temperature Sensors', 'Valve Cartridges', 'Washers and Spacers']"
20818,Drivetrain-Brakes-Rebuild,"['Bolts and Screws', 'Clamps and Clips', 'Gaskets', 'Kit - Drivetrain and Steering', 'Kit - Electronics', 'O-Rings', 'Seals']"
20821,Engine-Turbo Group-Rebuild,"['Bolts and Screws', 'Clamps and Clips', 'Fasteners Studs', 'Hose Assemblies', 'Thermostat', 'Turbos and Turbo Groups', 'Washers and Spacers']"
20822,Engine-Injector Group-Rebuild,"['Bolts and Screws', 'Caps and Plugs', 'Clamps and Clips', 'Dowel Pins', 'Fasteners Nuts', 'Fasteners Rivets', 'Gaskets', 'Grommets', 'Hose adapters', 'Injectors', 'Mounts', 'O-Rings', 'Seals', 'Temperature Sensors', 'Valve Cartridges', 'Washers and Spacers']"
20825,Drivetrain-Brakes-Rebuild,"['Accumulators and Accumulator Components', 'Brake Groups', 'Brake Valves', 'Buttons and Knobs', 'Caps and Plugs', 'Controls-Switching', 'Dowel Pins', 'Fasteners Nuts', 'Fasteners Studs', 'Fluid Filter', 'Gaskets', 'Grab Handles', 'Hose Assemblies', 'Hose adapters', 'Information Films', 'Joystick Components', 'Kit - Maintenance', 'Manually Operated Valves', 'No Data', 'O-Rings', 'Rotating Seals', 'Seals', 'Springs', 'Valve Groups and Assemblies', 'Valve In-line']"
20830,Drivetrain-Brakes-Rebuild,"['Bars', 'Bolts and Screws', 'Controls-Switching', 'Gaskets', 'Hose Assemblies', 'Information Films', 'Kit - Maintenance', 'Plates and Strips', 'Tanks', 'Valve Cartridges']"
20831,Engine-Injector Group-Rebuild,"['Bolts and Screws', 'Caps and Plugs', 'Clamps and Clips', 'Mounts', 'Temperature Sensors', 'Tubes', 'Washers and Spacers']"
20832,Drivetrain-Brakes-Rebuild,"['Bearings', 'Breathers', 'Caps and Plugs', 'Clamps and Clips', 'DT Valve Groups', 'Duo Cone Group', 'Fasteners Nuts', 'Friction Discs', 'Gaskets', 'Hose adapters', 'Joystick Components', 'Kit - Drivetrain and Steering', 'Kit - Hydraulics', 'Kit - Maintenance', 'Manually Operated Valves', 'Needs Class', 'O-Rings', 'Retaining Pins', 'Seals', 'Spherical Balls', 'Springs', 'Washers and Spacers']"
20838,Drivetrain-Brakes-Rebuild,"['Bars', 'Bearings', 'Bolts and Screws', 'Duo Cone Group', 'Fasteners Nuts', 'Gaskets', 'O-Rings', 'Plates and Strips', 'Seals', 'Shims', 'Washers and Spacers']"
20840,Drivetrain-Axle-Rebuild,"['Bearings', 'Bolts and Screws', 'Breathers', 'Caps and Plugs', 'Gaskets', 'No Data', 'O-Rings', 'Rotating Seals', 'Seals', 'Washers and Spacers']"
20841,Drivetrain-Axle-Rebuild,"['Bars', 'Bearings', 'Bolts and Screws', 'Dowel Pins', 'Driveshafts and Joint Groups', 'Duo Cone Group', 'Gaskets', 'O-Rings', 'Plates and Strips', 'Retaining Rings', 'Seals', 'Shafts', 'Shims', 'Sun Gears', 'Transmission Cases', 'Trunnion Supports', 'Trunnions', 'Washers and Spacers', 'Yoke Assemblies']"
20842,Drivetrain-Brakes-Rebuild,"['Bolts and Screws', 'Fast Fill', 'Fasteners Studs', 'Hose adapters', 'Springs']"
20843,Drivetrain-Brakes-Rebuild,"['Accumulators and Accumulator Components', 'Bearings', 'Brake Valves', 'Breathers', 'Controls-Switching', 'Gaskets', 'Hose Assemblies', 'Information Films', 'Joystick Components', 'Kit - Maintenance', 'Manually Operated Valves', 'No Data', 'O-Rings', 'Seals', 'Springs', 'Valve Groups and Assemblies']"
20844,Drivetrain-Brakes-Rebuild,"['Caps and Plugs', 'Fasteners Nuts', 'Gaskets', 'O-Rings', 'Pins', 'Seals', 'Springs', 'Valve Components']"
20845,Drivetrain-Brakes-Rebuild,"['Bars', 'Bolts and Screws', 'Duo Cone Group', 'Gaskets', 'O-Rings', 'Plates and Strips', 'Seals', 'Shims']"
20847,Engine-Injector Group-Rebuild,"['Bolts and Screws', 'Caps and Plugs', 'Clamps and Clips', 'Fasteners Nuts', 'Fasteners Studs', 'Gaskets', 'Grommets', 'Hose adapters', 'Injectors', 'Mounts', 'O-Rings', 'Retaining Rings', 'Seals', 'Valve Cartridges', 'Washers and Spacers']"
20854,Drivetrain-Brakes-Repair,"['Gaskets', 'Hose adapters', 'Kit - Hydraulics', 'O-Rings', 'Seals', 'Thrust Washers', 'Valve Cartridges', 'Valve Groups and Assemblies']"
20856,Drivetrain-Brakes-Rebuild,"['Bolts and Screws', 'Buttons and Knobs', 'Kit - Maintenance', 'Structural Fabrications', 'Washers and Spacers']"
20857,Engine-Injector Group-Rebuild,"['Bolts and Screws', 'Bridge', 'Caps and Plugs', 'Clamps and Clips', 'Fasteners Nuts', 'Fasteners Studs', 'Gaskets', 'Grommets', 'Injectors', 'O-Rings', 'Seals', 'Temperature Sensors', 'Washers and Spacers']"
20861,Engine-Injector Group-Rebuild,"['Bolts and Screws', 'Caps and Plugs', 'Clamps and Clips', 'Connector Components', 'Dowel Pins', 'Fasteners Nuts', 'Gaskets', 'Grommets', 'Hose adapters', 'Kit - Engines', 'Mounts', 'O-Rings', 'Seals', 'Temperature Sensors', 'Threaded Bosses', 'Valve Cartridges', 'Washers and Spacers']"
20862,Drivetrain-Brakes-Rebuild,"['Accumulators and Accumulator Components', 'Bars', 'Brake Valves', 'Breathers', 'Buttons and Knobs', 'Caps and Plugs', 'Controls-Switching', 'Dowel Pins', 'Gaskets', 'Hose Assemblies', 'Hose adapters', 'Information Films', 'Joystick Components', 'Kit - Hydraulics', 'Kit - Maintenance', 'Manually Operated Valves', 'No Data', 'O-Rings', 'Plates and Strips', 'Seals', 'Shims', 'Springs', 'Valve Components', 'Valve Groups and Assemblies', 'Valve In-line', 'Washers and Spacers']"
20863,Drivetrain-Brakes-Rebuild,"['Bearings', 'Caps and Plugs', 'Duo Cone Group', 'Fasteners Nuts', 'Fasteners Studs', 'Gaskets', 'O-Rings', 'Pins', 'Seals', 'Shims', 'Springs', 'Washers and Spacers']"
20864,Engine-Injector Group-Rebuild,"['Bars', 'Bolts and Screws', 'Caps and Plugs', 'Clamps and Clips', 'Dowel Pins', 'Fasteners Nuts', 'Fasteners Rivets', 'Gaskets', 'Grommets', 'Hose adapters', 'Injectors', 'Mounts', 'O-Rings', 'Plates and Strips', 'Seals', 'Temperature Sensors', 'Valve Cartridges', 'Washers and Spacers']"
20866,Engine-Turbo Group-Rebuild,"['Bolts and Screws', 'Caps and Plugs', 'Fasteners Nuts', 'Fasteners Studs', 'Gaskets', 'Hose Assemblies', 'Hose adapters', 'O-Rings', 'Rounds', 'Seals', 'Sensors', 'Thermostat', 'Tube and Bellows Assemblies', 'Turbos and Turbo Groups', 'Washers and Spacers']"
20868,Drivetrain-Brakes-Rebuild,"['Bolts and Screws', 'Clamps and Clips', 'Dowel Pins', 'Dust Ejector Check Valves', 'Fasteners Nuts', 'Gaskets', 'Hose Assemblies', 'Hose adapters', 'Information Films', 'Joystick Components', 'Kit - Maintenance', 'Manually Operated Valves', 'No Data', 'Valve Groups and Assemblies', 'Valve In-line']"
20870,Drivetrain-Axle-Rebuild,"['Bolts and Screws', 'Caps and Plugs', 'Driveshafts and Joint Groups', 'Gaskets', 'O-Rings', 'Seals', 'Washers and Spacers', 'Yoke Assemblies']"
20872,Engine-Injector Group-Rebuild,"['Bolts and Screws', 'Caps and Plugs', 'Clamps and Clips', 'Custom Supports', 'Dowel Pins', 'Fasteners Nuts', 'Gaskets', 'Hose adapters', 'Kit - Electronics', 'Mounts', 'O-Rings', 'Seals', 'Temperature Sensors', 'Valve Cartridges', 'Washers and Spacers']"
20878,Engine-Turbo Group-Rebuild,"['Engine Covers', 'Fasteners Nuts', 'Gaskets', 'O-Rings', 'Seals', 'Turbos and Turbo Groups']"
20879,Engine-Water Pump Group-Rebuild,"['Gaskets', 'Housings and Covers', 'Shaft Seals', 'Shafts']"
20881,Drivetrain-Brakes-Rebuild,"['Caps and Plugs', 'Fasteners Studs', 'Gaskets', 'Hose adapters', 'O-Rings', 'Pins', 'Seals', 'Springs', 'Valve Components', 'Washers and Spacers']"
20882,Drivetrain-Brakes-Rebuild,"['Bars', 'Bolts and Screws', 'Fasteners Nuts', 'Friction Discs', 'Gaskets', 'O-Rings', 'Pins', 'Plates and Strips', 'Seals', 'Shims', 'Valve Components']"
20885,Drivetrain-Brakes-Rebuild,"['Bearings', 'Bolts and Screws', 'Caps and Plugs', 'Clamps and Clips', 'Duo Cone Group', 'Gaskets', 'Hose adapters', 'Kit - Drivetrain and Steering', 'Linkage Pins', 'O-Rings', 'Retaining Rings', 'Seals', 'Shims', 'Valve Components', 'Washers and Spacers']"
20886,Engine-Injector Group-Rebuild,"['Bolts and Screws', 'Caps and Plugs', 'Clamps and Clips', 'Dowel Pins', 'Gaskets', 'Grommets', 'Hose adapters', 'Injectors', 'O-Rings', 'Seals', 'Temperature Sensors', 'Valve Cartridges', 'Washers and Spacers']"
20887,Drivetrain-Brakes-Rebuild,"['Brake Valves', 'Controls-Switching', 'Information Films', 'Kit - Maintenance', 'No Data']"
20890,Drivetrain-Brakes-Rebuild,"['Caps and Plugs', 'Gaskets', 'O-Rings', 'Pins', 'Retaining Rings', 'Seals', 'Shims', 'Springs', 'Washers and Spacers']"
20893,Drivetrain-Brakes-Rebuild,"['Caps and Plugs', 'Duo Cone Group', 'Fasteners Studs', 'Friction Discs', 'Gaskets', 'Hose adapters', 'O-Rings', 'Seals', 'Valve Components', 'Valve Groups and Assemblies']"
20894,Drivetrain-Brakes-Rebuild,"['Bolts and Screws', 'Breathers', 'Gaskets', 'Kit - Maintenance', 'No Data', 'O-Rings', 'Seals', 'Valve Components']"
20900,Drivetrain-Brakes-Rebuild,"['Caps and Plugs', 'Gaskets', 'O-Rings', 'Pins', 'Seals', 'Springs', 'Valve Components', 'Washers and Spacers']"
20901,Drivetrain-Brakes-Rebuild,"['Bolts and Screws', 'Breathers', 'Gaskets', 'Kit - Hydraulics', 'O-Rings', 'Seals', 'Shims', 'Washers and Spacers']"
20903,Drivetrain-Brakes-Rebuild,"['Friction Discs', 'Gaskets', 'Needs Class', 'O-Rings', 'Seals', 'Separator Plates', 'Washers and Spacers']"
20906,Engine-Injector Group-Rebuild,"['Dowel Pins', 'Hose adapters', 'Valve Cartridges']"
20908,Drivetrain-Brakes-Rebuild,"['Bolts and Screws', 'Caps and Plugs', 'Clamps and Clips', 'Gaskets', 'Joystick Components', 'Kit - Drivetrain and Steering', 'Kit - Maintenance', 'O-Rings', 'Pins', 'Screen Filters', 'Seals', 'Threaded Bosses', 'Washers and Spacers']"
20911,Drivetrain-Axle-Rebuild,"['Bearings', 'Bolts and Screws', 'Caps and Plugs', 'Clamps and Clips', 'Dowel Pins', 'Duo Cone Group', 'Gaskets', 'O-Rings', 'Retaining Rings', 'Rotating Seals', 'Seals', 'Shims', 'Valve Components', 'Washers and Spacers']"
20912,Drivetrain-Brakes-Rebuild,"['Bearings', 'Bolts and Screws', 'Caps and Plugs', 'Duo Cone Group', 'Friction Discs', 'Gaskets', 'O-Rings', 'Pins', 'Seals', 'Shims']"
20914,Drivetrain-Brakes-Rebuild,"['Caps and Plugs', 'Friction Discs', 'Gaskets', 'O-Rings', 'Pins', 'Seals', 'Springs', 'Valve Components']"
20915,Drivetrain-Brakes-Rebuild,"['Bars', 'Bolts and Screws', 'Friction Discs', 'Gaskets', 'Hose adapters', 'O-Rings', 'Plates and Strips', 'Seals', 'Valve Components', 'Washers and Spacers']"
20917,Drivetrain-Brakes-Repair,"['Bolts and Screws', 'Clamps and Clips', 'Washers and Spacers']"
20919,Drivetrain-Brakes-Rebuild,"['Bars', 'Bolts and Screws', 'Duo Cone Group', 'Fasteners Nuts', 'Fasteners Studs', 'Gaskets', 'O-Rings', 'Pins', 'Plates and Strips', 'Seals', 'Shims', 'Springs', 'Valve Components', 'Washers and Spacers']"
20920,Drivetrain-Brakes-Rebuild,"['Bars', 'Bolts and Screws', 'Clamps and Clips', 'Fasteners Nuts', 'Fasteners Studs', 'Gaskets', 'Hose Assemblies', 'Hose adapters', 'Manually Operated Valves', 'O-Rings', 'Plates and Strips', 'Seals', 'Washers and Spacers']"
20921,Engine-Injector Group-Rebuild,"['Bolts and Screws', 'Caps and Plugs', 'Clamps and Clips', 'Dowel Pins', 'Fasteners Nuts', 'Fasteners Studs', 'Gaskets', 'Hose adapters', 'Injectors', 'Mounts', 'O-Rings', 'Seals', 'Temperature Sensors', 'Valve Cartridges', 'Washers and Spacers']"
20926,Drivetrain-Brakes-Rebuild,"['Bulk Seals', 'Gaskets', 'Grommets', 'Hose Assemblies', 'Hose adapters', 'Information Films', 'Joystick Components', 'Kit - Maintenance', 'Trays']"
20928,Drivetrain-Brakes-Rebuild,"['Bars', 'Being reviewed', 'Bolts and Screws', 'Caps and Plugs', 'Fasteners Nuts', 'Fasteners Studs', 'Gaskets', 'Hose adapters', 'O-Rings', 'Pins', 'Plates and Strips', 'Seals', 'Shims', 'Springs', 'Valve Components', 'Washers and Spacers']"
20929,Drivetrain-Brakes-Rebuild,"['Caps and Plugs', 'Friction Discs', 'Gaskets', 'Hubs', 'Hyd Cylinder Piston', 'O-Rings', 'Pins', 'Seals', 'Separator Plates']"
20930,Drivetrain-Brakes-Rebuild,"['Bolts and Screws', 'Caps and Plugs', 'Fasteners Nuts', 'Fasteners Studs', 'Gaskets', 'Hose adapters', 'O-Rings', 'Pins', 'Seals', 'Springs', 'Valve Components', 'Washers and Spacers']"
20932,Drivetrain-Brakes-Rebuild,"['Breathers', 'Gaskets', 'Kit - Maintenance', 'No Data', 'O-Rings', 'Seals', 'Washers and Spacers']"
20940,Engine-Injector Group-Rebuild,"['Bolts and Screws', 'Bridge', 'Caps and Plugs', 'Clamps and Clips', 'Dowel Pins', 'Fasteners Nuts', 'Gaskets', 'Hose adapters', 'O-Rings', 'Seals', 'Temperature Sensors', 'Valve Cartridges', 'Washers and Spacers']"
20942,Drivetrain-Axle-Rebuild,"['Driveshafts and Joint Groups', 'Trunnion Supports']"
20947,Drivetrain-Axle-Rebuild,"['Bars', 'Bearings', 'Plates and Strips', 'Retaining Rings', 'Shafts']"
20949,Engine-Turbo Group-Rebuild,"['Clamps and Clips', 'Gaskets']"
20952,Engine-Turbo Group-Rebuild,"['Bolts and Screws', 'Clamps and Clips', 'Fasteners Studs', 'Gaskets', 'O-Rings', 'Seals', 'Turbos and Turbo Groups']"
20954,Engine-Injector Group-Rebuild,"['Bolts and Screws', 'Caps and Plugs', 'Clamps and Clips', 'Dowel Pins', 'Fasteners Nuts', 'Hose adapters', 'Temperature Sensors', 'Valve Cartridges', 'Washers and Spacers']"
20955,Engine-Injector Group-Rebuild,"['Bridge', 'Clamps and Clips', 'Dowel Pins', 'Gaskets', 'Injectors', 'O-Rings', 'Seals', 'Valve Cartridges']"
20957,Engine-Injector Group-Rebuild,"['Bolts and Screws', 'Caps and Plugs', 'Clamps and Clips', 'Connector Components', 'Dowel Pins', 'Fasteners Nuts', 'Gaskets', 'Grommets', 'Hose adapters', 'O-Rings', 'Seals', 'Temperature Sensors', 'Valve Cartridges', 'Washers and Spacers']"
20959,Drivetrain-Axle-Rebuild,"['Bearing Housings', 'Bearings', 'Bolts and Screws', 'Driveshafts and Joint Groups', 'Fasteners Nuts', 'Gaskets', 'O-Rings', 'Rotating Seals', 'Seals', 'Washers and Spacers']"
20960,Drivetrain-Brakes-Rebuild,"['Accumulators and Accumulator Components', 'Bolts and Screws', 'Brake Valves', 'Buttons and Knobs', 'Controls-Switching', 'Dowel Pins', 'Hose Assemblies', 'Hose adapters', 'Information Films', 'Kit - Maintenance', 'Manually Operated Valves', 'No Data', 'Valve Components', 'Valve Groups and Assemblies']"
20962,Drivetrain-Brakes-Rebuild,"['Bearings', 'Being reviewed', 'Bolts and Screws', 'Breathers', 'Caps and Plugs', 'Controls-Switching', 'Dowel Pins', 'Fasteners Studs', 'Gaskets', 'Hose Assemblies', 'Hose adapters', 'Information Films', 'Kit - Drivetrain and Steering', 'Kit - Hydraulics', 'Kit - Maintenance', 'Linkage Pins', 'O-Rings', 'Retaining Rings', 'Seals', 'Shims', 'Springs', 'Thrust Washers', 'Tube Components', 'Tubes', 'Valve Components', 'Valve Groups and Assemblies']"
20968,Engine-Turbo Group-Rebuild,"['Bolts and Screws', 'Caps and Plugs', 'Clamps and Clips', 'Dowel Pins', 'Fasteners Nuts', 'Fasteners Studs', 'Gaskets', 'Hose Assemblies', 'Hose adapters', 'O-Rings', 'Seals', 'Thermostat', 'Turbos and Turbo Groups', 'Washers and Spacers']"
20969,Engine-Injector Group-Rebuild,"['Bridge', 'Caps and Plugs', 'Clamps and Clips', 'Gaskets', 'Injectors', 'O-Rings', 'Seals', 'Valve Cartridges']"
20970,Drivetrain-Axle-Rebuild,"['Bearing Housings', 'Bearings', 'Driveshafts and Joint Groups', 'Yoke Assemblies']"
20971,Drivetrain-Axle-Rebuild,"['Bars', 'Bearings', 'Bolts and Screws', 'Caps and Plugs', 'Duo Cone Group', 'Fasteners Nuts', 'Gaskets', 'No Data', 'O-Rings', 'Other Metallic Covers', 'Plates and Strips', 'Retaining Rings', 'Rotating Seals', 'Seals', 'Shims', 'Thrust Washers', 'Trunnion Supports', 'Trunnions', 'Valve Components', 'Washers and Spacers']"
20973,Engine-Injector Group-Rebuild,"['Bolts and Screws', 'Caps and Plugs', 'Clamps and Clips', 'Hose adapters', 'Temperature Sensors', 'Valve Cartridges']"
20975,Drivetrain-Brakes-Rebuild,"['Bolts and Screws', 'Caps and Plugs', 'Duo Cone Group', 'Gaskets', 'O-Rings', 'Seals', 'Shims', 'Springs', 'Valve Components']"
20979,Drivetrain-Axle-Rebuild,"['Bars', 'Bearing Housings', 'Bearings', 'Bolts and Screws', 'Caps and Plugs', 'Clamps and Clips', 'Driveshafts and Joint Groups', 'Gaskets', 'O-Rings', 'Plates and Strips', 'Rotating Seals', 'Seals', 'Yokes']"
20980,Drivetrain-Axle-Rebuild,"['Bars', 'Bearing', 'Bearing Housings', 'Bearings', 'Bolts and Screws', 'Dowel Pins', 'Driveshafts and Joint Groups', 'Duo Cone Group', 'Fasteners Nuts', 'Gaskets', 'Mounts', 'No Data', 'O-Rings', 'Plates and Strips', 'Rotating Seals', 'Seals', 'Trunnion Supports', 'Washers and Spacers', 'Yoke Assemblies']"
20981,Drivetrain-Brakes-Rebuild,"['Fluid Filter', 'Hose Assemblies', 'Information Films', 'Kit - Drivetrain and Steering', 'Retaining Rings']"
20983,Drivetrain-Brakes-Rebuild,"['Accumulators', 'Bolts and Screws', 'Breathers', 'Caps and Plugs', 'Clamps and Clips', 'Controls-Switching', 'Dryers', 'Fasteners Nuts', 'Fasteners Studs', 'Gaskets', 'Hose Assemblies', 'Hose adapters', 'Joystick Components', 'Linkage Pins', 'Mounts Bushing', 'O-Rings', 'Pins', 'Receivers', 'Retaining Pins', 'Rounds', 'Screen Filters', 'Seals', 'Shims', 'Springs', 'Valve Groups and Assemblies', 'Washers and Spacers']"
20984,Engine-Injector Group-Rebuild,"['Bars', 'Bolts and Screws', 'Bridge', 'Caps and Plugs', 'Clamps and Clips', 'Connector Components', 'Dowel Pins', 'Fasteners Nuts', 'Fasteners Studs', 'Gaskets', 'Grommets', 'Hose adapters', 'Injectors', 'Kit - Electronics', 'Mounts', 'O-Rings', 'Plates and Strips', 'Seals', 'Valve Cartridges', 'Washers and Spacers']"
20988,Engine-Injector Group-Rebuild,"['Bolts and Screws', 'Caps and Plugs', 'Clamps and Clips', 'Gaskets', 'Grommets', 'Hose adapters', 'O-Rings', 'Seals', 'Temperature Sensors', 'Valve Cartridges', 'Washers and Spacers']"
20990,Engine-Injector Group-Rebuild,"['Bolts and Screws', 'Bridge', 'Caps and Plugs', 'Clamps and Clips', 'Connector', 'Dealer Shop Supplies and Specialty', 'Dowel Pins', 'Fasteners Nuts', 'Fasteners Studs', 'Gaskets', 'Grommets', 'Hose Assemblies', 'Hose adapters', 'Injectors', 'Mounts', 'O-Rings', 'Seals', 'Temperature Sensors', 'Valve Cartridges', 'Washers and Spacers']"
20997,Drivetrain-Brakes-Rebuild,"['Accumulators and Accumulator Components', 'Bolts and Screws', 'Brake Valves', 'Breathers', 'Buttons and Knobs', 'Caps and Plugs', 'Controls-Switching', 'Dowel Pins', 'Fasteners Nuts', 'Fasteners Studs', 'Fluid Filter', 'Gaskets', 'Grab Handles', 'Hose Assemblies', 'Hose adapters', 'Information Films', 'Kit - Hydraulics', 'Kit - Maintenance', 'Manually Operated Valves', 'No Data', 'O-Rings', 'Rotating Seals', 'Seals', 'Springs', 'Valve Components', 'Valve Groups and Assemblies', 'Valve In-line', 'Washers and Spacers']"
20999,Drivetrain-Brakes-Rebuild,"['Bolts and Screws', 'Duo Cone Group', 'Gaskets', 'Hose adapters', 'O-Rings', 'Pins', 'Seals', 'Shims', 'Springs', 'Valve Components']"
21002,Engine-Injector Group-Rebuild,"['Bolts and Screws', 'Bridge', 'Caps and Plugs', 'Clamps and Clips', 'Gaskets', 'Grommets', 'Hose adapters', 'O-Rings', 'Seals', 'Valve Cartridges', 'Washers and Spacers']"
21004,Drivetrain-Brakes-Rebuild,"['Bars', 'Bars Plates and Strips', 'Bearings', 'Being reviewed', 'Bolts and Screws', 'Brackets Supports and Mounts', 'Brake Groups', 'Brake Valves', 'Breathers', 'Buttons and Knobs', 'Caps and Plugs', 'Clamps and Clips', 'Connector Components', 'Controls-Primary', 'DT Valve Groups', 'Dowel Pins', 'Duo Cone Group', 'Engine Air Components', 'Fasteners Nuts', 'Fasteners Rivets', 'Fasteners Studs', 'Friction Discs', 'Fuel Filter Components', 'Gaskets', 'Grab Handles', 'Grommets', 'Hose Assemblies', 'Hose adapters', 'Information Films', 'Information Plates', 'Joystick Components', 'Kit - Drivetrain and Steering', 'Kit - Maintenance', 'Levers and Links', 'Linkage Pins', 'Manifolds', 'Manually Operated Valves', 'Miscellaneous Cylinder Components', 'Needs Class', 'No Data', 'O-Rings', 'Other Metallic Covers', 'Other Non-Metallic Covers and Supports', 'Pins', 'Plates and Strips', 'Retaining Pins', 'Retaining Rings', 'Rotating Seals', 'Rounds', 'Seals', 'Separator Plates', 'Shims', 'Springs', 'Structural Fabrications', 'Tanks', 'Thrust Washers', 'Tube Components', 'Valve Cartridges', 'Valve Components', 'Valve Groups and Assemblies', 'Valve In-line', 'Washers and Spacers']"
21006,Engine-Injector Group-Rebuild,"['Bolts and Screws', 'Caps and Plugs', 'Clamps and Clips', 'Dowel Pins', 'Gaskets', 'Hose adapters', 'O-Rings', 'Seals', 'Temperature Sensors', 'Valve Cartridges', 'Washers and Spacers']"
21009,Drivetrain-Brakes-Rebuild,"['Bearings', 'Duo Cone Group', 'Gaskets', 'Information Films', 'Kit - Maintenance', 'O-Rings', 'Other Metallic Covers', 'Other Non-Metallic Covers and Supports', 'Seals']"
21010,Drivetrain-Brakes-Rebuild,"['Accumulators and Accumulator Components', 'Bars', 'Bearings', 'Bolts and Screws', 'Brackets Supports and Mounts', 'Brake Valves', 'Breathers', 'Caps and Plugs', 'Clamps and Clips', 'Controls-Primary', 'Controls-Switching', 'DT Valve Groups', 'Dampers', 'Electrical Connectors', 'Fasteners Nuts', 'Friction Discs', 'Gaskets', 'Grommets', 'Harness Assembly', 'Hose Assemblies', 'Hose adapters', 'Hyd Cylinder Piston', 'Hydraulics Filter Components', 'Information Films', 'Information Plates', 'Keys', 'Kit - Electronics', 'Kit - Hydraulics', 'Kit - Maintenance', 'Linkage Pins', 'Manually Operated Valves', 'Needs Class', 'No Data', 'O-Rings', 'P&M Pressure Plates and Blocks', 'Pins', 'Plates and Strips', 'Retaining Pins', 'Retaining Rings', 'Rounds', 'Screen Filters', 'Seals', 'Shims', 'Springs', 'Tanks', 'Terminal Blocks', 'Thermostat', 'Thrust Washers', 'Tube Components', 'Tubes', 'Valve Cartridges', 'Valve Components', 'Valve Groups and Assemblies', 'Valve In-line', 'Washers and Spacers']"
